lat, lon, mtwa_anm_mean, mtwa_se_mean, mtwa_tstat,mtwa_sig, mtwa_sig_val,mtwa_npts
   49.000000,    87.000000,        -4.6000,         0.5867,        -7.8405,        -1.0000,        -4.6000,     1
   61.000000,    87.000000,        -2.5000,         0.6364,        -3.9284,        -1.0000,        -2.5000,     3
   67.000000,    87.000000,         3.0000,         2.4235,         1.2379,         0.0000,         0.0000,     1
   69.000000,    87.000000,         3.6000,         1.2771,         2.8188,         1.0000,         3.6000,     2
   49.000000,    89.000000,         5.8333,         0.3369,        17.3130,         1.0000,         5.8333,     3
   57.000000,    89.000000,        -3.8000,         1.8622,        -2.0406,        -1.0000,        -3.8000,     1
   61.000000,    89.000000,        -2.1000,         1.8878,        -1.1124,         0.0000,         0.0000,     1
   49.000000,    91.000000,         6.8500,         0.1557,        43.9939,         1.0000,         6.8500,     2
   61.000000,    91.000000,        -2.4000,         0.7785,        -3.0829,        -1.0000,        -2.4000,     2
   59.000000,    93.000000,        -4.2000,         1.5051,        -2.7905,        -1.0000,        -4.2000,     1
   51.000000,    95.000000,         4.8000,         0.5102,         9.4081,         1.0000,         4.8000,     1
   49.000000,    99.000000,         7.7500,         0.5287,        14.6581,         1.0000,         7.7500,     4
   51.000000,    99.000000,         1.0000,         1.6327,         0.6125,         0.0000,         0.0000,     1
   53.000000,    99.000000,         0.0000,         2.0028,         0.0000,         0.0000,         0.0000,     1
   71.000000,    99.000000,         6.2000,         1.8112,         3.4231,         1.0000,         6.2000,     1
   47.000000,   101.000000,         7.3000,         0.8673,         8.4169,         1.0000,         7.3000,     1
   51.000000,   101.000000,         1.6000,         2.1173,         0.7557,         0.0000,         0.0000,     1
   49.000000,   103.000000,         1.0000,         1.0722,         0.9327,         0.0000,         0.0000,     2
   61.000000,   103.000000,        -0.8000,         2.3469,        -0.3409,         0.0000,         0.0000,     1
   51.000000,   107.000000,        -3.4500,         1.1604,        -2.9732,        -1.0000,        -3.4500,     2
   53.000000,   109.000000,        -4.2500,         0.8119,        -5.2345,        -1.0000,        -4.2500,     2
   53.000000,   111.000000,        -1.0000,         2.3214,        -0.4308,         0.0000,         0.0000,     1
   55.000000,   111.000000,        -2.2000,         2.0918,        -1.0517,         0.0000,         0.0000,     1
   41.000000,   115.000000,        -3.2500,         1.4162,        -2.2949,        -1.0000,        -3.2500,     2
   63.000000,   121.000000,        -1.5000,         2.1173,        -0.7084,         0.0000,         0.0000,     1
   65.000000,   121.000000,        -1.8000,         1.5306,        -1.1760,         0.0000,         0.0000,     1
   63.000000,   123.000000,        -1.8000,         1.9898,        -0.9046,         0.0000,         0.0000,     1
   57.000000,   125.000000,         0.0000,         1.6071,         0.0000,         0.0000,         0.0000,     1
   61.000000,   129.000000,        -3.4000,         0.8705,        -3.9056,        -1.0000,        -3.4000,     2
   63.000000,   129.000000,        -1.8000,         2.2194,        -0.8110,         0.0000,         0.0000,     1
   59.000000,   131.000000,        -7.6000,         0.6378,       -11.9160,        -1.0000,        -7.6000,     1
   35.000000,   135.000000,        -1.8000,         1.4162,        -1.2710,         0.0000,         0.0000,     2
   71.000000,   137.000000,        -1.5000,         0.6633,        -2.2614,        -1.0000,        -1.5000,     1
   65.000000,   141.000000,        -3.8000,         1.6071,        -2.3645,        -1.0000,        -3.8000,     1
   69.000000,   149.000000,         4.1000,         2.0663,         1.9842,         0.0000,         0.0000,     1
   71.000000,   157.000000,        -2.2000,         0.3571,        -6.1607,        -1.0000,        -2.2000,     1
