,lat,lon,anom,err
447,11.955,44.3,0.40115754625263733,2.9
448,11.955,44.3,0.8953844444444492,1.9
449,11.955,44.3,0.4446637069081909,2.1
450,73.683,-162.66,0.29624000000000006,1.2
451,40.4,143.5,0.987575276771663,1.7
452,31.4583,128.4133,-0.5473377408585982,2.1
453,71.7363,42.6052,-0.03991428571428646,1.2
454,10.7,-65.9417,-0.3037833333333282,1.9
455,10.7,-65.9417,-0.44112771326361866,2.1
456,10.7,-65.9417,1.600496377888522,2.1
457,10.7,-65.9417,0.1044433698695677,2.1
458,43.677,-2.228,-0.10649350649350531,1.3
459,71.35,22.6333,0.6300000000000008,1.3
460,50.91,0.68,1.359165120357142,2.1
461,43.47,-109.96,,2.1
462,43.87,-64.93,0.4787037037037041,2.1
463,53.83,36.25,1.2465833333333332,2.1
464,-29.0011,19.135,-0.8142570046498712,2.1
465,51.65,-100.9,7.479722222222222,2.1
466,46.03,-77.34,0.7684166666666661,2.1
467,30.96,120.64,,2.1
468,48.6,-124.2,-0.5773333333333346,2.1
469,45.04,-93.63,0.0856944444444423,2.1
470,47.08,-64.8,2.260556547619048,2.1
471,44.03,-70.35,0.1690666666666667,2.1
472,37.94,-111.7,-0.9313333333333333,2.1
473,-51.96,-70.38,1.6895476190476177,1.5
474,46.57,6.17,0.978743198469048,2.1
475,43.15,-3.43,-0.5113928580499998,2.1
476,-36.78,174.77,-0.5699999999999985,2.1
477,49.48,19.82,-2.633507653901786,2.1
478,64.12,-110.57,0.18649999999999967,2.1
479,62.0905,-17.8197,-1.6320299999999985,1.9
480,62.0905,-17.8197,0.13754938617616652,2.1
481,-1.3366,-11.9,,1.9
482,-1.3366,-11.9,,2.1
483,17.993,57.59,,2.1
484,17.903,57.59,,2.1
485,-4.4939,145.6703,,1.5
486,43.4,-88.1,0.3082750000000001,2.1
487,58.58,26.65,2.878111111111113,2.1
488,58.6,26.67,2.5229285712999987,2.1
489,42.73,-109.19,-1.1803333333333332,2.1
490,40.08,-105.54,-1.4458,2.1
491,46.21,-95.28,-1.352500000000001,2.1
492,58.22,-71.95,-0.4900000000000002,2.1
493,59.17,24.43,3.884499999999999,2.1
494,66.17,29.15,-2.101309524,2.1
495,10.9775,74.9993,0.7182458333333379,1.9
496,10.9775,74.9993,0.8851639100673871,2.1
497,12.486,74.133,,1.5
498,-43.44,167.8507,1.2466686795136486,1.7
499,3.5167,96.3167,0.046133333333337134,1.9
500,3.5167,96.3167,1.3255502438499498,2.1
501,-0.79,99.9085,-0.008537662337666063,1.9
502,-0.79,99.9085,0.011441398195515262,2.1
503,1.155,98.066,0.27262089437689596,2.1
504,14.321,57.347,1.4919538356561475,2.9
505,14.321,57.347,-0.11993746876825284,1.7
506,14.321,57.347,0.5792928451107997,2.1
507,14.321,57.347,0.38750000000000007,1.3
508,24.833,65.916,,1.7
509,24.61,65.982,0.5086543417008933,2.1
510,34.953,128.881,-0.6108649596914653,1.7
511,37.767,-10.183,0.5709688362124474,1.7
512,74.957,13.899,0.7281573679685192,1.7
513,0.08,37.53,1.1166666666666707,2.1
514,46.68,7.98,0.32511363602379717,2.1
515,46.93,-70.93,-0.12349999999999994,2.1
516,45.96,-73.87,0.2839999999999998,2.1
517,47.27,-1.75,1.524433981329544,2.1
518,47.27,-2.02,2.0106428590249994,2.1
519,41.03,-0.22,,2.1
520,46.87,10.48,0.531250000958333,2.1
521,44.59,-93.41,0.5415476177916667,2.1
522,45.6,-84.32,,2.1
523,52.55,17.36,4.889126983666668,2.1
524,54.78,-6.26,-0.6040674602743046,2.1
525,-27.2415,28.5447,0.44421557106816817,2.1
526,66.62,13.68,-0.01822257575757691,2.1
527,41.24,-74.2,0.6869841290833345,2.1
528,56.58,32.92,1.8676666666666666,2.1
529,46.97,-94.68,2.701746032222222,2.1
530,42.63,26.77,,2.1
531,54.03,28.1,1.1389285734999994,2.1
532,41.39,-74.2,0.052056277661616246,2.1
533,66.44,14.05,1.4088000000000005,2.1
534,53.67,8.73,-0.6400793651180567,1.5
535,52.54,17.6,3.616818182688637,2.1
536,49.63,21.1,1.4277244892142873,2.1
537,-50.0,6.0,-1.7269666666666668,1.5
538,0.515,-92.398,,1.9
539,0.515,-92.398,,1.7
540,0.515,-92.398,,2.1
541,-3.6187,-83.9707,,1.7
542,36.2052,-4.3122,0.41825396825396766,2.9
543,36.2052,-4.3122,0.9710884643694371,1.5
544,12.0,37.3,7.507500000000004,2.1
545,-6.72,29.83,,2.1
546,49.7,21.62,3.860714285416667,2.1
547,32.9,-4.65,0.1599999999999992,2.1
548,45.99,-73.3,-0.10100000000000087,2.1
549,46.0,-73.22,,2.1
550,58.55,11.6,1.6489000000000011,2.1
551,2.7125,36.537,-0.8161666666666711,2.1
552,51.02,3.94,,2.1
553,11.33,-66.63,-0.9633250000000011,1.9
554,11.33,-66.63,-0.7011298880628978,2.1
555,-1.217,-89.683,,1.9
556,-1.217,-89.683,,1.9
557,-1.217,-89.683,,1.7
558,-1.217,-89.683,,2.1
559,-1.217,-89.683,,2.1
560,11.933,-78.683,,1.9
561,11.933,-78.683,,2.1
562,38.5,43.0,1.1864107150125012,2.1
563,50.62,16.2,-3.1467857167499997,2.1
564,59.82,6.0,1.8328214287416675,2.1
565,-1.2317,33.1983,,2.1
566,-78.5,108.0,0.1345612099945454,2.1
567,-79.4676,-112.08,0.5649483088599254,2.1
568,-79.4676,-112.08,,2.1
569,25.7747,-80.5056,,2.1
570,25.7789,-80.5111,,2.1
571,-10.1538,51.0128,,2.1
572,53.44,8.87,-2.5892499995500007,2.1
573,46.82,7.74,0.1828571443333331,2.1
574,47.03,11.83,-0.8262301588174594,2.1
575,43.33,-95.2,-1.3117083333333328,2.1
576,34.168,-80.7767,,2.1
577,52.69,0.34,,2.1
578,48.57,8.24,1.5649547210774752,2.1
579,-24.4391,28.7507,0.6764583333333334,2.1
580,53.75,20.2,3.4775595218333324,2.1
581,33.3792,101.1035,1.69398841,2.1
582,42.28,140.26,-1.7500000000000009,2.1
583,62.13,22.87,2.9368095235833334,2.1
584,49.75,25.45,0.19999999975000016,2.1
585,49.83,14.33,,2.1
586,61.8211,16.4044,2.7256499999999995,2.1
587,68.33,19.1,0.9584166666666676,2.1
